"victim_id","incident_id","victim_type_id","victim_type_name","assignment_type_id","assignment_type_name","activity_type_id","activity_type_name","age_range_low_num","age_range_high_num","age_id","age_name","sex_code","agency_data_year"
83487091,76682166,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
83451439,76648443,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
83434146,76631994,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","F",
83415757,76614552,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","U",
83416821,76615453,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
83411424,76610190,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","U",
83409165,76607573,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
83403936,76603261,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
83379050,76579612,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","F",
82905494,76173324,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82905493,76173324,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82907649,76175093,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","F",
82907648,76175093,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82902266,76170624,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82898989,76167130,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
82889531,76158368,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
82893878,76162724,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
82866028,76135771,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","F",
82874614,76143677,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82874613,76143677,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
79992053,73581933,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
79992009,73581894,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
81673725,75722202,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
82735008,76004153,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
82550488,75828261,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
83741269,76935760,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
83738100,76933003,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
79696128,73285056,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
79696129,73285056,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
79979181,73569183,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,4,"Unknown","F",
79975858,73565487,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
82588492,75864443,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
82581957,75858476,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
82579748,75856725,5,"Law Enforcement Officer",5,"Detective or Special Assignment (Assisted)",11,"All Other",,,4,"Unknown","U",
79805987,73393211,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
79763724,73354606,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
79660374,73245359,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
79660372,73245359,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
79660373,73245359,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
88876188,81558778,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
88876189,81558778,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
88988080,81678917,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
92444203,84691684,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",31,0,5,"Age in Years","M",
90401181,82902699,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",42,0,5,"Age in Years","M",
88912289,81599515,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
88912288,81599515,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89323265,81806901,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","M",
89308520,81792342,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89534173,82131684,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
89539672,82137194,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89531996,82129527,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89537441,82134024,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89537440,82134024,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89558169,82154515,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
95463542,87350194,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",43,0,5,"Age in Years","M",
89421481,82020592,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
89435481,82033642,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89428023,82027134,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89560276,82155727,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
89564664,82160189,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89564665,82160189,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89574458,82170079,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89563502,82159007,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
89632050,82229296,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","U",
89632027,82229276,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","F",
89623232,82220475,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
91660775,84003558,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",39,0,5,"Age in Years","F",
92466859,84710006,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",48,0,5,"Age in Years","M",
89593975,82190640,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,4,"Unknown","M",
91659932,84002830,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",49,0,5,"Age in Years","M",
89615572,82212557,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89614638,82212537,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89602628,82199944,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,4,"Unknown","M",
89401153,82000144,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89490092,82087753,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
95457975,87343248,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",41,0,5,"Age in Years","M",
92468150,84712042,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",33,0,5,"Age in Years","M",
89508313,82105879,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89497697,82096304,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
89502016,82100556,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
89511482,82110130,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,4,"Unknown","M",
89511481,82110130,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,4,"Unknown","M",
89505157,82102759,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
89505156,82102759,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,5,"Age in Years","M",
89516784,82114507,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
92459962,84704440,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",34,0,5,"Age in Years","M",
89521096,82118617,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
89451781,82050865,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
99495531,90907640,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",33,0,5,"Age in Years","M",
89451636,82049815,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89292636,81775828,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
95978000,87804392,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",30,0,5,"Age in Years","M",
95464190,87349145,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",61,0,5,"Age in Years","F",
95411659,87301940,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",23,0,5,"Age in Years","M",
88708367,81390835,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
89359958,81845340,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
89364208,81849607,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89346413,81831469,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
89426307,81911797,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","F",
89426306,81911797,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
86360745,79249864,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
86360768,79250778,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,5,"Age in Years","M",
97085131,88786933,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",26,0,5,"Age in Years","M",
97085132,88786933,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",64,0,5,"Age in Years","F",
95454410,87340861,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,4,"Unknown","U",
97084946,88786416,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",35,0,5,"Age in Years","M",
86363916,79254021,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,5,"Age in Years","M",
92037962,84333917,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",36,0,5,"Age in Years","F",
97085220,88787652,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",26,0,5,"Age in Years","M",
97085217,88787652,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",26,0,5,"Age in Years","M",
90418748,82916195,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",47,0,5,"Age in Years","M",
86363883,79253991,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","M",
95993811,87818372,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
95417735,87308542,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",31,0,5,"Age in Years","M",
95417521,87306451,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","U",
89000926,81691706,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
89268083,81751537,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,4,"Unknown","M",
89572753,82059417,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
89439351,81924451,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,5,"Age in Years","F",
88870818,81553634,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,5,"Age in Years","M",
88801996,81484020,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
92030994,84327514,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","F",
88850157,81533856,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
88858761,81541308,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","M",
95951730,87779478,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",62,0,5,"Age in Years","M",
96023015,87844834,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",30,45,5,"Age in Years","F",
99492377,90904557,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","F",
97074737,88777014,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","U",
96861512,88592868,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",31,0,5,"Age in Years","F",
96829826,88564908,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",46,0,5,"Age in Years","M",
96827565,88562201,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",30,0,5,"Age in Years","M",
95994355,87818865,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",46,0,5,"Age in Years","M",
95413642,87305554,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",42,0,5,"Age in Years","M",
98702441,90209173,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",34,0,5,"Age in Years","M",
98706881,90211417,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","U",
98719403,90223711,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",31,0,5,"Age in Years","M",
98175857,89746797,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","U",
98175507,89746332,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",,,4,"Unknown","U",
98158519,89732512,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",35,0,5,"Age in Years","M",
98156258,89730418,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",43,0,5,"Age in Years","M",
98178084,89748711,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",,,4,"Unknown","U",
98117388,89697087,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",35,0,5,"Age in Years","M",
98143157,89718094,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",31,0,5,"Age in Years","M",
98142702,89717708,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",51,0,5,"Age in Years","M",
98116916,89695746,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",25,0,5,"Age in Years","M",
98105782,89686930,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",41,0,5,"Age in Years","U",
96755919,88496980,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",46,0,5,"Age in Years","M",
96066347,87883449,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",52,0,5,"Age in Years","M",
96068674,87885630,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",,,4,"Unknown","F",
95508684,87389669,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",33,0,5,"Age in Years","M",
95496017,87378194,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",33,0,5,"Age in Years","M",
95504591,87385808,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",31,0,5,"Age in Years","U",
95500324,87382815,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",38,0,5,"Age in Years","M",
96036514,87856506,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",53,0,5,"Age in Years","M",
96035357,87856506,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",38,0,5,"Age in Years","M",
96036512,87856506,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",11,"All Other",51,0,5,"Age in Years","M",
97069198,88772731,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",,,4,"Unknown","M",
98651101,90163054,5,"Law Enforcement Officer",7,"Other (Assisted)",11,"All Other",31,0,5,"Age in Years","M",
97078430,88781350,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",49,0,5,"Age in Years","M",
98686255,90194025,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
95959381,87787639,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",36,37,5,"Age in Years","M",
95956029,87783496,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",26,0,5,"Age in Years","M",
98683137,90190490,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",32,0,5,"Age in Years","F",
96699961,88446811,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",32,0,5,"Age in Years","M",
97998539,89591990,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",47,0,5,"Age in Years","M",
97998533,89591990,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",42,0,5,"Age in Years","M",
97079222,88781958,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",32,0,5,"Age in Years","M",
97078149,88781113,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",11,"All Other",30,0,5,"Age in Years","F",
98013574,89605104,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",48,0,5,"Age in Years","F",
96473625,88243634,5,"Law Enforcement Officer",2,"One-Officer (Alone)",11,"All Other",33,0,5,"Age in Years","M",
98034696,89623404,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",41,0,5,"Age in Years","M",
96720140,88464809,5,"Law Enforcement Officer",6,"Other (Alone)",11,"All Other",,,4,"Unknown","M",
